Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
aap,cluster,,aap,CVE-2023-0512,Not Fixable,Low,7.8,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-0512,DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Divide By Zero in GitHub repository vim/vim prior to 9.0.1247.
aap,cluster,,aap,CVE-2023-4734,Not Fixable,Low,7.8,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4734,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Integer Overflow or Wraparound in GitHub repository vim/vim prior to 9.0.1846. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random Python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/"
aap,cluster,,aap,CVE-2023-4738,Not Fixable,Low,7.8,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4738,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1848. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/"
aap,cluster,,aap,CVE-2023-4751,Not Fixable,Low,7.8,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4751,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1331. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random Python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/"
aap,cluster,,aap,CVE-2023-4781,Not Fixable,Low,7.8,3%,5.90,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-4781,DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1873.
aap,cluster,,aap,CVE-2019-19244,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2019-19244,"DOCUMENTATION: A flaw was found in the way SQLite handled certain types of SQL queries using DISTINCT, OVER and ORDER BY clauses. A remote attacker could exploit this flaw by providing a malicious SQL query that, when processed by an application linked to SQLite, would crash the application causing a denial of service. 
            STATEMENT: This flaw has been rated as having a security impact of Low. The versions of `sqlite` as shipped with Red Hat Enterprise Linux are compiled without SQLITE_DEBUG, so it's not possible to reproduce the crash. The invalid Mem object may still lead to undefined behaviors, though no notable defects have been observed."
aap,cluster,,aap,CVE-2019-9674,Not Fixable,Low,7.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2019-9674,"DOCUMENTATION: A ZIP bomb attack was found in the Python zipfile module. A remote attacker could abuse this flaw by providing a specially crafted ZIP file that, when decompressed by zipfile, would exhaust system resources resulting in a denial of service. 
            STATEMENT: There is no plan to fix this flaw. Programs using the Python zipfile module should be responsible for validating external untrusted ZIP files. For further details, please refer to the following URLs:

[1] https://docs.python.org/dev/library/zipfile.html#decompression-pitfalls

[2] https://python-security.readthedocs.io/security.html#archives-and-zip-bomb"
aap,cluster,,aap,CVE-2020-10735,Not Fixable,Moderate,7.5,0%,3.60,,2024-02-27T03:55:44.176965891Z,https://access.redhat.com/security/cve/CVE-2020-10735,"DOCUMENTATION: A flaw was found in python. In algorithms with quadratic time complexity using non-binary bases, when using int(""text""), a system could take 50ms to parse an int string with 100,000 digits and 5s for 1,000,000 digits (float, decimal, int.from_bytes(), and int() for binary bases 2, 4, 8, 16, and 32 are not affected). The highest threat from this vulnerability is to system availability. 
            STATEMENT: Versions of `python36:3.6/python36` as shipped with Red Hat Enterprise Linux 8 are marked as 'Not affected' as they just provide ""symlinks"" to the main `python3` component, which provides the actual interpreter of the Python programming language."
aap,cluster,,aap,CVE-2020-21674,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-21674,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based buffer overflow in archive_string_append_from_wcs() (archive_string.c) in libarchive-3.4.1dev allows remote attackers to cause a denial of service (out-of-bounds write in heap memory resulting into a crash) via a crafted archive file. NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected. 
            STATEMENT: Red Hat Product Security has set the Severity of this flaw to Low for libarchive as shipped with Red Hat Enterprise Linux 8 because we could not reproduce the issue and it states ""NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected.""

This flaw is out of support scope for libarchive as shipped with Red Hat Enterprise Linux 6 and 7."
aap,cluster,,aap,CVE-2020-28362,Not Fixable,Moderate,7.5,0%,3.60,,2024-02-27T03:55:44.176965891Z,https://access.redhat.com/security/cve/CVE-2020-28362,"DOCUMENTATION: A flaw was found in the math/big package of Go's standard library that causes a denial of service. Applications written in Go that use math/big via cryptographic packages, including crypto/rsa and crypto/x509, are vulnerable and can potentially cause panic via a crafted certificate chain. The highest threat from this vulnerability is to system availability. 
            STATEMENT: OpenShift ServiceMesh (OSSM) 1.1 is Out Of Support Scope (OOSS) for Moderate and Low impact vulnerabilities because it is now in the Maintenance Phase of the support.
Openshift Virtualization 1 (formerly Container Native Virtualization) is Out Of Support Scope (OOSS) for Moderate and Low impact vulnerabilities.

Red Hat Gluster Storage 3 shipped multi-cloud-object-gateway-cli and noobaa-operator container as a technical preview and is not currently planned to be addressed in future updates.

OpenShift Container Platform (OCP) 4.5 and earlier are built with Go versions earlier than 1.14, which are not affected by this vulnerability. OCP 4.6 is built with Go 1.15 and is affected."
aap,cluster,,aap,CVE-2020-28851,Not Fixable,Moderate,7.5,0%,3.60,,2024-02-27T03:55:44.176965891Z,https://access.redhat.com/security/cve/CVE-2020-28851,"DOCUMENTATION: A flaw was found in golang.org. In x/text, an ""index out of range"" panic occurs in language.ParseAcceptLanguage while parsing the -u- extension. 
            STATEMENT: Below Red Hat products include the affected version of 'golang.org/x/text', however the language package is not being used and hence they are rated as having a security impact of Low. A future update may address this issue.

* Red Hat OpenShift Container Storage 4
* OpenShift ServiceMesh (OSSM)
* Red Hat Gluster Storage 3
* Windows Container Support for Red Hat OpenShift

Only three components in OpenShift Container Platform include the affected package, 'golang.org/x/text/language' , the installer, baremetal installer and thanos container images. All other components that include a version of 'golang.org/x/text' do not include the 'language' package and are therefore not affected."
aap,cluster,,aap,CVE-2020-28852,Not Fixable,Moderate,7.5,0%,3.60,,2024-02-27T03:55:44.176965891Z,https://access.redhat.com/security/cve/CVE-2020-28852,"DOCUMENTATION: A flaw was found in golang.org. In x/text, a ""slice bounds out of range"" panic occurs in language.ParseAcceptLanguage while processing a BCP 47 tag. 
            STATEMENT: Below Red Hat products include the affected version of 'golang.org/x/text', however the language package is not being used and hence they are rated as having a security impact of Low. A future update may address this issue.

* Red Hat OpenShift Container Storage 4
* OpenShift ServiceMesh (OSSM)
* Red Hat Gluster Storage 3
* Windows Container Support for Red Hat OpenShift

Only three components in OpenShift Container Platform include the affected package, 'golang.org/x/text/language' , the installer, baremetal installer and thanos container images. All other components that include a version of 'golang.org/x/text' do not include the 'language' package and are therefore not affected."
